brand,name,model-name,image-src,price,sale,rate,no-reviews,display-size,ram,HDD,processor,graphics-card,link-href,operating-system,SSD,rate-weight,site
ASUS,"Asus Vivobook 15 X1605ZA-MB007W Laptop, Intel Core i7-1255U, 16 Inch WUXGA, 512GB SSD, 8GB RAM, Intel UHD Graphics, Windows 11 - Silver",Vivobook 15 X1605ZA-MB007W,"https://btech.com/cdn-cgi/image/quality=50,format=auto/media/catalog/product/cache/1baaab125ee3ef28bfe20832c84c6e15/1/1/1196bcbcc3237dcdb1c4f063583bf487949b0d9a8c2cb021605632be59f18cca.jpeg",26999.0,5.0,0.0,0.0,16 Inch,8 GB,NONE,Intel Core i7-1255U,"Intel UHD Graphics,",https://btech.com/en/asus-vivobook-15-x1605za-mb007w-laptop-i7-1255u-512gb-ssd-8gb-ram-windows11-silver.html,Windows 11,512GB,0.0,BTECH
Dell,"Dell Vostro 3520 Laptop, Intel Core i5-1235U, 15.6 Inch FHD, 120Hz 250 nits, 512GB SSD, 8GB RAM, NVIDIA GeForce MX550 2GB, Ubuntu - Black",Vostro 3520,"https://btech.com/cdn-cgi/image/quality=50,format=auto/media/catalog/product/cache/218187be9b08cb5b7b4c2fd2279483b1/9/7/973dd8f5ac1baca3f2bf23c263c01bfb3a2db0d923ee52752d2471e90234444c.jpeg",25334.0,0.0,0.0,0.0,15.6 Inch,8 GB,NONE,Intel Core i5-1235U,"GeForce MX550 2GB,",https://btech.com/en/dell-vostro-3520-intel-i5-1235u-15-6-512gb-ssd-8gb-geforce-mx550-ubuntu-black.html,Ubuntu,512 GB,0.0,BTECH
Hp,"HP Victus 16-E1012NE Laptop, AMD R7-6800H, 16.1 Inch FHD 144Hz, 512GB SSD, 16GB RAM, Nvidia RTX 3050 4GB, FREEDOS - Performance Blue",Victus 16-E1012NE,"https://btech.com/cdn-cgi/image/quality=50,format=auto/media/catalog/product/cache/0799860a5482475be817e961d428f0bc/6/1/61596b8ec0bd52c0297c9cc84b5e21ae4ad1b3e14ec92f40850d29c33a3fae5f.jpeg",39799.0,3.0,0.0,0.0,16.1 Inch,16 GB,NONE,AMD R7-6800H,"AMD R7-6800H,",https://btech.com/en/hp-victus-16-e1012ne-amd-512gb-16gb-pr-blue.html,FREEDOS,512GB,0.0,BTECH
Lenovo,"Lenovo Ideapad 5 Laptop, Intel Core i5-1135G7, 15.6 Inch FHD, 512GB SSD, 8GB RAM, NVIDIA Geforce MX450 2GB, Dos - Graphite Grey",Ideapad 5,"https://btech.com/cdn-cgi/image/quality=50,format=auto/media/catalog/product/cache/9ac35d44fbf9ab480e3973716ba09643/6/9/69bd7e88f67b78d5f2b4a2709be5df5ee34ee7268f2b3dda722fb612a58c6427.jpeg",22999.0,5.0,0.0,0.0,15.6 Inch,8 GB,NONE,Intel Core i5-1135G7,NONE,https://btech.com/en/lenovo-id-5-i5-1135g7-512gb-8gb-mx450-2gb-grey.html,FREEDOS,NONE,0.0,BTECH
Dell,"Dell Inspiron 3520 Laptop, Intel Core i5-1135G7, 512GB SSD, 8GB RAM, 15.6 Inch FHD LED, 120Hz, Intel UHD Graphics, Windows 11 - Black",Inspiron 3520,"https://btech.com/cdn-cgi/image/quality=50,format=auto/media/catalog/product/cache/0799860a5482475be817e961d428f0bc/2/-/2-fat_1.jpg",21999.0,0.0,0.0,0.0,15.6 Inch,8 GB,NONE,Intel Core i5-1135G7,"Intel UHD Graphics,",https://btech.com/en/dell-inspiron-3520-laptop-intel-core-i5-1135g7-512gb-ssd-8gb-ram-15-6-inch-fhd-led-120hz-intel-uhd-graphics-windows-11-black.html,Windows 11,512GB,0.0,BTECH
Lenovo,"Lenovo IdeaPad Flex 5 Laptop, Intel Core i7-1255U, 14 Inch WUXGA Touchscreen, 512GB SSD, 8GB RAM, Intel Iris Xe Graphics, Windows 11 - Storm Grey",IdeaPad Flex 5,"https://btech.com/cdn-cgi/image/quality=50,format=auto/media/catalog/product/cache/8f47e124df5893d4c67462f9eedf710d/l/e/lenovo-flex-5-14iil05-i7-1065g7-16gb-gy_8.jpg",34999.0,5.0,0.0,0.0,14 Inch,8 GB,NONE,Intel Core i7-1255U,"Intel Iris Xe Graphics,",https://btech.com/en/lenovo-flex-5-i7-1255u-14-512gb-8gb-iris-xe-gy.html,Windows 11,NONE,0.0,BTECH
Hp,"HP 255 G8 Laptop, AMD Ryzen R3-3250U, 15.6 FHD, 1TB HDD, 4GB RAM, AMD Radeon Graphics, DOS - Black",255 G8,"https://btech.com/cdn-cgi/image/quality=50,format=auto/media/catalog/product/cache/2214a1913d4ea27783eda412c17ac2f9/b/1/b1ca5c0945012f8308cbe85b714bd2e4bf9393cfd520346a054b6e6dd0b63522.jpeg",13199.0,3.0,0.0,0.0,15.6 Inch,4 GB,1TB,AMD Ryzen R3-3250U,"AMD Ryzen R3-3250U,",https://btech.com/en/hp-255-g8-laptop-ryzen-r3-3250u-15fhd-disabled.html,FREEDOS,NONE,0.0,BTECH
Dell,"Dell Vostro 3520 Laptop, Intel Core i7-1255u, 15.6 Inch FHD, 60Hz, 512GB SSD, 8GB RAM, Intel Iris Xe Graphics, Ubuntu - Black",Vostro 3520,"https://btech.com/cdn-cgi/image/quality=50,format=auto/media/catalog/product/cache/7226eb4573b386553282a52075e52a19/9/7/975d24b216886fc78d0f414466d493d9e61b94f073158ad42c5af48f268a8d36.jpeg",27875.0,0.0,0.0,0.0,15.6 Inch,8 GB,NONE,Intel Core i7-1255u,"Intel Iris Xe Graphics,",https://btech.com/en/dell-vostro-3520-core-i7-1255u-15-6-fhd-512gb-ssd-8gb-ram-intel-iris-xe-ubuntu-black.html,Ubuntu,512GB,0.0,BTECH
Acer,"Acer Aspire 5 A515-45G-R1KS Laptop, AMD R7-5700U, 15.6 Inch FHD, 512GB SSD, 8GB RAM, AMD Radeon RX640 2GB, FREEDOS - Silver",Aspire 5 A515-45G-R1KS,"https://btech.com/cdn-cgi/image/quality=50,format=auto/media/catalog/product/cache/0799860a5482475be817e961d428f0bc/8/4/843673de6c2fb2da2ded02276fdc28a72b8910837f23e0317a562cf0b4905cd3.jpeg",20499.0,5.0,0.0,0.0,15.6 Inch,8 GB,NONE,AMD R7-5700U,"AMD R7-5700U,",https://btech.com/en/acer-aspire-5-a515-45g-r1ks-r7-5700u-512gb-8gb-radeon-rx640-2gb-silver.html,FREEDOS,512GB,0.0,BTECH
Hp,"HP Pavilion 15-DK2123NE Laptop, 15.6 Inch, Intel Core i7-11370H, 512GB SSD, 16GB RAM, Nvidia GeForce RTX 3050 Ti 4GB, Windows 11 - Shadow Black",Pavilion 15-DK2123NE,"https://btech.com/cdn-cgi/image/quality=50,format=auto/media/catalog/product/cache/97f43d8f877f327def8d0815e03817f9/e/d/ed613dfe2af2be730b72f5929b3838d5b6b1ff6fd84a487952501e2380bf461a.jpeg",40899.0,3.0,4.4,94.0,15.6 Inch,16 GB,NONE,NONE,"Nvidia GeForce RTX 3050 Ti 4GB,",https://btech.com/en/hp-pavilion-15-dk2123ne-laptop-i7-11370h-512gb-16gb-rtx-3050-ti-4gb-windows-black.html,Windows 11,512GB,0.0,BTECH
Hp,"HP Envy X360 Laptop, 13.3 Inch, Intel Core i7-1250U, 1TB SSD, 16GB RAM, Intel Iris XE Graphics, Windows 11 - Silver",Envy X360,"https://btech.com/cdn-cgi/image/quality=50,format=auto/media/catalog/product/cache/97f43d8f877f327def8d0815e03817f9/d/a/dae8dde281987b2b1f9a2dc41e8135b5e38aa7f538e63eded88d51aed334d2a4.jpeg",55249.0,3.0,0.0,0.0,13.3 Inch,16 GB,NONE,NONE,"Intel Iris XE Graphics,",https://btech.com/en/hp-envy-x360-laptop-wuxga-i7-1250u-1tb-ssd-16gb-intel-iris-xe-windows11-silver.html,Windows 11,1TB,0.0,BTECH
Dell,"Dell Vostro 3520 Laptop, Intel Core i7-1255U, 15.6 Inch, 512GB SSD, 8GB RAM, Intel Iris Xe Graphics, Ubuntu- Black",Vostro 3520,"https://btech.com/cdn-cgi/image/quality=50,format=auto/media/catalog/product/cache/a8d37d846659424c9c85e0faa22c63a4/d/5/d5b7971c9420b27ba2eb302bc67079497fb4845da1301f99f63a3e26ffce6ce6.jpeg",26999.0,5.0,0.0,0.0,15.6 Inch,8 GB,NONE,Intel Core i7-1255U,"Intel Iris Xe Graphics,",https://btech.com/en/dell-vostro3520-laptop-15-6inch-512gb-ssd-8gbram.html,Ubuntu,512GB,0.0,BTECH
ASUS,"ASUS Vivobook 13 Slate T3300KA-OLED001W Laptop, Intel Pentium Silver N6000, 13.3 Inch FHD OLED, 256GB SSD, 8GB RAM, Intel UHD Graphics, Windows 11 - Black",Vivobook 13 Slate T3300KA-OLED001W,"https://btech.com/cdn-cgi/image/quality=50,format=auto/media/catalog/product/cache/0799860a5482475be817e961d428f0bc/8/a/8ac609110494a2227f58544a86a978d81df7385d2a64397369f6dc53dcb72fa9.jpeg",24700.0,0.0,0.0,0.0,13.3 Inch,8 GB,NONE,Intel Pentium Silver N6000,"Intel Pentium Silver N6000,",https://btech.com/en/asus-vivobook-13-slate-t3300ka-oled001w-intel-bk.html,Windows 11,256GB,0.0,BTECH
Lenovo,"Lenovo IdeaPad 3 15ITL6, Intel Core i7-1165G7, 15.6 Inch, 1TB HDD, 8GB RAM, NVIDIA GeForce MX450 2GB, DOS - Arctic Grey",IdeaPad 3 15ITL6,"https://btech.com/cdn-cgi/image/quality=50,format=auto/media/catalog/product/cache/06a1f3ce8647f5757a51e9e82ccead51/0/b/0b5f8963ebfcf250a1d5239a79bcf1e4-hi_j8eg9mp1gszcvskk.jpg",24150.0,0.0,4.5,36.0,NONE,8 GB,1TB,Intel Core i7-1165G7,"GeForce MX450 2GB,",https://btech.com/en/lenovo-ideapad3-15itl6-arctic-grey-14.html,NONE,NONE,0.0,BTECH
Hp,"HP 15S-EQ1001 Laptop, AMD Ryzen R3-3250U, 15.6 Inch HD, 256GB SSD, 4GB RAM, AMD Radeon Graphics, Windows 10 - Jet Black",15S-EQ1001,"https://btech.com/cdn-cgi/image/quality=50,format=auto/media/catalog/product/cache/0799860a5482475be817e961d428f0bc/d/f/dfc76692bcbcbd180729287300533dbb5abfb2528bb8bb4bb97cf3dc0b153546.jpeg",13999.0,3.0,4.6,145.0,15.6 Inch,4 GB,NONE,AMD Ryzen R3-3250U,"AMD Ryzen R3-3250U,",https://btech.com/en/hp-15s-eq1001-r3-3250u-256gb-4gb-win10-j-bk.html,Windows 10,NONE,0.0,BTECH
ASUS,"Asus Vivobook 15 X1605ZA-MB005W Laptop, Intel Core i5-1235U, 16 Inch WUXGA, 512GB SSD, 8GB RAM, Intel UHD Graphics, Windows 11 - Silver",Vivobook 15 X1605ZA-MB005W,"https://btech.com/cdn-cgi/image/quality=50,format=auto/media/catalog/product/cache/1baaab125ee3ef28bfe20832c84c6e15/1/1/1196bcbcc3237dcdb1c4f063583bf487949b0d9a8c2cb021605632be59f18cca.jpeg",21999.0,5.0,0.0,0.0,16 Inch,8 GB,NONE,Intel Core i5-1235U,"Intel UHD Graphics,",https://btech.com/en/asus-vivobook-15-x1605za-mb005w-laptop-intel-core-i5-1235u-512ssd-8gb-uhd-graphics-silver.html,Windows 11,512GB,0.0,BTECH
Dell,"Dell Vostro 3520 Laptop, Intel Core i7-1255u, 15.6 Inch FHD, 60Hz, 512GB SSD, 8GB RAM, Nvidia GeForce MX550 2GB, Ubuntu - Black",Vostro 3520,"https://btech.com/cdn-cgi/image/quality=50,format=auto/media/catalog/product/cache/7226eb4573b386553282a52075e52a19/9/7/975d24b216886fc78d0f414466d493d9e61b94f073158ad42c5af48f268a8d36.jpeg",26999.0,0.0,0.0,0.0,15.6 Inch,8 GB,NONE,Intel Core i7-1255u,"Nvidia GeForce MX550 2GB,",https://btech.com/en/dell-vostro-3520-core-i7-1255u-15-6-fhd-512gb-ssd-8gb-ram-mx550-2gb-ubuntu-black.html,Ubuntu,512GB,0.0,BTECH
Lenovo,"Lenovo Gaming 3 Laptop, Intel Core i7-12650H, 15.6 Inch FHD, 512GB SSD, 16GB RAM, 4GB NVIDIA GeForce RTX3050 Graphics, Windows 11 - Grey",Gaming 3,"https://btech.com/cdn-cgi/image/quality=50,format=auto/media/catalog/product/cache/0799860a5482475be817e961d428f0bc/2/0/20a27dd1a5001a04d46174140cea5e27cff2273fbc05bf8043eb7368098bbc01.jpeg",41999.0,5.0,0.0,0.0,15.6 Inch,16 GB,NONE,Intel Core i7-12650H,"GeForce RTX3050 Graphics,",https://btech.com/en/lenovo-gaming-3-laptop-intel-core-i7-12650h-15inch-fhd-rtx3050-graphics-512gb-ssd-16gb-windows11-grey.html,Windows 11,512GB,0.0,BTECH
ASUS,"Asus TUF FA507NU-LP045W Laptop, AMD Ryzen-7735HS, 15.6 Inch FHD, 512GB SSD, 16GB RAM, 6GB Nvidia RTX4050 Graphics, Windows 11 - Grey",TUF FA507NU-LP045W,"https://btech.com/cdn-cgi/image/quality=50,format=auto/media/catalog/product/cache/8e279240a6612e9579d3be696bac1c07/f/a/fa507_3.jpg",45999.0,5.0,0.0,0.0,15.6 Inch,16 GB,NONE,AMD Ryzen-7735HS,"AMD Ryzen-7735HS,",https://btech.com/en/asus-tuf-fa507nu-lp045w-ryzen-7735hs-15-6-512gb-16gb-nvidia-rtx4050-windows-11-grey.html,Windows 11,512GB,0.0,BTECH
Lenovo,"Lenovo V14 G1 IML Laptop, 14 Inch, Intel Core i3-10110U, 1TB HDD, 4GB RAM, Intel UHD Graphics, FreeDos - Iron Grey",V14 G1 IML,"https://btech.com/cdn-cgi/image/quality=50,format=auto/media/catalog/product/cache/ebe2c2441a111c92bab00beefdb51456/9/7/9785dd2e7cef1f9fc961ca965d0c3c05c58a543e5a32f2b7db1412573a830e73.jpeg",8499.0,0.0,0.0,0.0,14 Inch,4 GB,1TB,NONE,"Intel UHD Graphics,",https://btech.com/en/lenovo-v14g1iml-1tb-i310110u-laptop.html,FREEDOS,NONE,0.0,BTECH
Hp,"HP 15S-FQ5046NE Laptop, 15.6 Inch, Intel Core i3-1215U, 256GB SSD, 4GB RAM, Intel UHD Graphics, Windows 11 - Natural Silver",15S-FQ5046NE,"https://btech.com/cdn-cgi/image/quality=50,format=auto/media/catalog/product/cache/97f43d8f877f327def8d0815e03817f9/8/5/85a8484a1ed4fb64146a893a5ec0273babf948e96dfba8232923805e6b413df3.jpeg",15399.0,3.0,4.5,161.0,15.6 Inch,4 GB,NONE,NONE,"Intel UHD Graphics,",https://btech.com/en/hp-15s-fq5046ne-laptop-i3-1215u-256gb-4gb-uhd-windows.html,Windows 11,256GB,0.0,BTECH
Dell,"Dell Vostro 3510 Laptop, Intel Core i7-1165G7, 15.6 Inch FHD, 512GB SSD, 8GB RAM, Intel Iris Xe, Ubuntu - Black",Vostro 3510,"https://btech.com/cdn-cgi/image/quality=50,format=auto/media/catalog/product/cache/4709f4e5925590e2003d78a7a1e77edb/c/3/c3fc59e747ed942efe73a71b903b1acb481b7ffdaf7c1b219b69f62ee3058fb9.jpeg",25999.0,5.0,0.0,0.0,15.6 Inch,8 GB,NONE,Intel Core i7-1165G7,"Intel Iris Xe,",https://btech.com/en/dell-vostro-3510-i7-15-6-512gb-ubuntu-black.html,Ubuntu,512GB,0.0,BTECH
ASUS,"Asus X543MA-GQ001W Laptop, Intel Celeron N4020, 15.6 Inch HD, 1TB HDD, 4GB RAM, Intel HD Graphics, Windows 11, Natural Silver - 90NB0IR6-M003H0",X543MA-GQ001W,"https://btech.com/cdn-cgi/image/quality=50,format=auto/media/catalog/product/cache/8e279240a6612e9579d3be696bac1c07/b/3/b3c112a9f00e2870a16b56f0a48f423e9fe1c922a496f42cc2bf8a0943de1c00.jpeg",7999.0,0.0,0.0,0.0,15.6 Inch,4 GB,1TB,Intel Celeron N4020,"Intel Celeron N4020,",https://btech.com/en/asus-x543ma-gq001w-laptop-silver.html,Windows 11,NONE,0.0,BTECH
Hp,"HP 15S-FQ5048NE Laptop, 15.6 Inch, Intel Core i3-1215U, 256GB SSD, 4GB RAM, Intel UHD Graphics, Windows 11 - Jet Black",15S-FQ5048NE,"https://btech.com/cdn-cgi/image/quality=50,format=auto/media/catalog/product/cache/97f43d8f877f327def8d0815e03817f9/7/8/78053a2c9161ca322f19a443787eca0a3e841f5668d29c05c1524992716646b6.jpeg",15999.0,5.0,4.5,161.0,15.6 Inch,4 GB,NONE,NONE,"Intel UHD Graphics,",https://btech.com/en/hp-15s-fq5048ne-laptop-i3-1215u-256gb-4gb-uhd-windows-black.html,Windows 11,256GB,0.0,BTECH
Dell,"Dell G15 5520 Laptop, 15.6 Inch, Intel Core i7-12700H, 512GB SSD, 16GB RAM, Nvidia GeForce RTX 3060 6GB, Ubuntu - Dark Shadow Grey",G15 5520,"https://btech.com/cdn-cgi/image/quality=50,format=auto/media/catalog/product/cache/25cea0c82894394efe4a4c68d730cbeb/1/4/149456556d8c9f65001cd2ab7da68d8e6b51b83576841d1f01278a622f1f103f.jpeg",46999.0,5.0,3.8,2.0,15.6 Inch,16 GB,NONE,NONE,"Nvidia GeForce RTX 3060 6GB,",https://btech.com/en/dell-g155520-laptop-mpa11.html,Ubuntu,512GB,0.0,BTECH
ASUS,"Asus D6500QH-OLED005W Laptop, AMD Ryzen 5-5600H, 15.6 Inch 2.8K OLED, 512GB SSD, 8GB RAM, 4GB Nvidia GTX1650 Graphics, Windows 11 - Blue",D6500QH-OLED005W,"https://btech.com/cdn-cgi/image/quality=50,format=auto/media/catalog/product/cache/0799860a5482475be817e961d428f0bc/8/f/8f929f84b5dcfd421a3e4b6a7b1845319059e0b07d66eb289c7b32dcf76f97d7.jpeg",30000.0,0.0,0.0,0.0,15.6 Inch,8 GB,NONE,AMD Ryzen 5-5600H,"AMD Ryzen 5-5600H,",https://btech.com/en/asus-vivobook-pro-laptop-amd-ryzen-5-5600h-15-inch.html,Windows 11,512GB,0.0,BTECH
Hp,"HP 15-DW3061NE Laptop, Intel Core i3-1115G4, 15.6 FHD, 256GB SSD, 4GB RAM, Intel UHD Graphics, Dos - Silver",15-DW3061NE,"https://btech.com/cdn-cgi/image/quality=50,format=auto/media/catalog/product/cache/241f4e85aff630e2f80a173440c1d155/9/b/9b4dfbfba5bf83e7efdaab84be3a116f9635eac94c62844a2548b190ee725abd.jpeg",12999.0,0.0,0.0,0.0,15.6 Inch,4 GB,NONE,Intel Core i3-1115G4,"Intel UHD Graphics,",https://btech.com/en/hp-15-dw3061ne-laptop-intel-core-i3-1115g4-15fhd.html,FREEDOS,256GB,0.0,BTECH
Lenovo,"Lenovo Ideapad Gaming 3 Laptop, Intel Core i5-12500H, 15.6 Inch, 512GB SSD, 8GB RAM, Nvidia GeForce RTX 3050 4GB Graphics, Windows 11 - Grey",Ideapad Gaming 3,"https://btech.com/cdn-cgi/image/quality=50,format=auto/media/catalog/product/cache/4709f4e5925590e2003d78a7a1e77edb/z/l/zl865-1-2b_1_2__1.jpg",42722.0,0.0,0.0,0.0,15.6 Inch,8 GB,NONE,Intel Core i5-12500H,"Nvidia GeForce RTX 3050 4GB Graphics,",https://btech.com/en/lenovo-gaming3-i5-12500h-15-6inch-512gbssd-8gb-ram-nvidia-rtx3050-4gb-windows11-grey.html,Windows 11,512GB,0.0,BTECH
Lenovo,"Lenovo Gaming 3 Laptop, Intel Core i5-11320H, 15.6 Inch FHD 120Hz, 512GB SSD, 8GB RAM, Nvidia GTX1650 4GB, Windows 11 - Black",Gaming 3,"https://btech.com/cdn-cgi/image/quality=50,format=auto/media/catalog/product/cache/96922cd3700b085e5de923d580eb59f8/f/a/faa9bf00a30289226e1021b21e4496c490151bfbeb43dbe341cdba461ad40489.jpeg",28000.0,0.0,0.0,0.0,15.6 Inch,8 GB,NONE,Intel Core i5-11320H,"Nvidia GTX1650 4GB,",https://btech.com/en/lenovo-ideapad-1-intel-i5-11320h-15-6-512gb-ssd-8gb-gtx1650-4gb-windows-11-black.html,Windows 11,512 GB,0.0,BTECH
ASUS,"Asus Vivobook 15 X1500EP-EJ005W Laptop, Intel Core i5-1135G7, 15.6 Inch FHD, 512GB SSD, 8GB RAM, 2GB Nvidia MX330 Graphics, Windows 11 - Silver",Vivobook 15 X1500EP-EJ005W,"https://btech.com/cdn-cgi/image/quality=50,format=auto/media/catalog/product/cache/1baaab125ee3ef28bfe20832c84c6e15/1/1/1196bcbcc3237dcdb1c4f063583bf487949b0d9a8c2cb021605632be59f18cca.jpeg",21999.0,0.0,0.0,0.0,15.6 Inch,8 GB,NONE,Intel Core i5-1135G7,"Nvidia MX330 Graphics,",https://btech.com/en/asus-vivobook-15-x1500ep-ej005w-laptop-i5-1135g7-512gb-ssd-8gb-ram-windows11-silver.html,Windows 11,512GB,0.0,BTECH
Dell,"Dell Vostro 3520 Laptop, Intel Core i7-1255U, 15.6 Inch, 512GB SSD, 8GB RAM, Nvidia MX550 2G, Ubuntu- Black",Vostro 3520,"https://btech.com/cdn-cgi/image/quality=50,format=auto/media/catalog/product/cache/bd5fbd913812e0f73af9e79faa3aea2c/7/a/7a40fca01b6c9a61c7aa58c812711a050912d47b95211fe163e03c5f1196c2af.jpeg",27350.0,0.0,0.0,0.0,15.6 Inch,8 GB,NONE,Intel Core i7-1255U,"Nvidia MX550 2G,",https://btech.com/en/dell-vostro-3520-core-i7-1255u-15-6-inch-512ssd-8ram-nvidia-mx550-2g-ubuntu.html,Ubuntu,512GB,0.0,BTECH
Lenovo,"Lenovo Gaming 3 Laptop, Intel Core i7-12650H, 16 Inch WQXGA 165Hz, 512GB SSD, 16GB RAM, NVIDIA GeForce RTX 3060 6GB, Windows 11 - Onyx Grey with Lenovo IdeaPad M100 RGB Gaming Mouse - Black",Gaming 3,"https://btech.com/cdn-cgi/image/quality=50,format=auto/media/catalog/product/cache/353ccfc1595e6a7b86fe49af97874fd1/0/f/0f8bc633debf63e5ca8911fb30a29aaf35ddac8eccb56009728103ef88da30e6.jpeg",49999.0,0.0,0.0,0.0,16 Inch,16 GB,NONE,Intel Core i7-12650H,"GeForce RTX 3060 6GB,",https://btech.com/en/lenovo-gam-3-i7-12650h-512gb-16gb-3060-win11-gy.html,Windows 11,NONE,0.0,BTECH
Lenovo,"Lenovo Ideapad5 Laptop, Intel Core i7-1255U, 14 Inch, 512GB SSD, 16GB RAM, Nvidia GeForce MX550 2GB, FreeDos - Grey",Ideapad5,"https://btech.com/cdn-cgi/image/quality=50,format=auto/media/catalog/product/cache/d6da390ce306ac44a11990249fd28109/5/1/51yrpe6b-pl._ac_sl1000_.jpg",29699.0,0.0,0.0,0.0,14 Inch,16 GB,NONE,Intel Core i7-1255U,"Nvidia GeForce MX550 2GB,",https://btech.com/en/lenovo-ideapad5-i7-1255u-14inch-512gb-16gb-nvidia-geforce-mx550-freedos.html,FREEDOS,512GB,0.0,BTECH
Dell,"Dell G15-5530 Laptop, Intel Core i7-13650HX, 15.6 Inch FHD, 512GB SSD, 16GB RAM, 6GB Nvidia GeForce RTX 3050 Graphics, Windows 11 - Grey",G15-5530,"https://btech.com/cdn-cgi/image/quality=50,format=auto/media/catalog/product/cache/b167648aabc162b1c298100071e13de3/1/9/19b6d76479d1d5d1954f7e151459e33932aa1d6aeb74cd7ce59cc0c4c728509d.jpeg",48999.0,0.0,0.0,0.0,15.6 Inch,16 GB,NONE,Intel Core i7-13650HX,"Nvidia GeForce RTX 3050 Graphics,",https://btech.com/en/dell-g15-5530-laptop-i7-13650hx-15-6-inch-512-ssd-16-ram-rtx-3050-graphics-window11-grey.html,Windows 11,512GB,0.0,BTECH
Lenovo,"Lenovo Ideapad 1 Laptop, Intel Core i7-1255U, 15.6 Inch FHD, 512GB SSD, 8GB RAM, Intel iris XE Graphics, Windows 11 - Blue",Ideapad 1,"https://btech.com/cdn-cgi/image/quality=50,format=auto/media/catalog/product/cache/0799860a5482475be817e961d428f0bc/c/0/c0dee88c70bc3ddbfd2bc5354821c9955ef6afc2b5788bf0369dfb69746acbc6.jpeg",26999.0,0.0,0.0,0.0,15.6 Inch,8 GB,NONE,Intel Core i7-1255U,"Intel iris XE Graphics,",https://btech.com/en/lenovo-ideapad-1-intel-i7-1255u-15-6-512gb-ssd-8gb-intel-iris-xe-windows-11-blue.html,Windows 11,512 GB,0.0,BTECH
ASUS,"Asus Vivobook 15 X1500EP-EJ007W Laptop, Intel Core i7-1165G7, 15.6 Inch FHD, 512GB SSD, 8GB RAM, 2GB Nvidia MX330 Graphics, Windows 11 - Silver",Vivobook 15 X1500EP-EJ007W,"https://btech.com/cdn-cgi/image/quality=50,format=auto/media/catalog/product/cache/1baaab125ee3ef28bfe20832c84c6e15/1/1/1196bcbcc3237dcdb1c4f063583bf487949b0d9a8c2cb021605632be59f18cca.jpeg",24999.0,0.0,0.0,0.0,15.6 Inch,8 GB,NONE,Intel Core i7-1165G7,"Nvidia MX330 Graphics,",https://btech.com/en/asus-vivobook-15-x1500ep-ej005w-laptop-i7-1165g7-512gb-sdd-8gb-windows11-silver.html,Windows 11,512GB,0.0,BTECH
ASUS,"Asus Vivobook 15 X1504VA-NJ005W Laptop, Intel Core i5-1335U, 15.6 Inch FHD, 512GB SSD, 8GB RAM, Intel UHD Graphics, Windows 11 - Blue",Vivobook 15 X1504VA-NJ005W,"https://btech.com/cdn-cgi/image/quality=50,format=auto/media/catalog/product/cache/1baaab125ee3ef28bfe20832c84c6e15/e/4/e41d07a8bf6390f7c661c1dd593a206d5d3f71e41d13b0aaeb06644fe6f03613.jpeg",23999.0,0.0,0.0,0.0,15.6 Inch,8 GB,NONE,Intel Core i5-1335U,"Intel UHD Graphics,",https://btech.com/en/asus-vivobook-15-x1504va-nj005w-laptop-i5-1335u-512ssd-8gb-windows11-blue.html,Windows 11,512GB,0.0,BTECH
Dell,"Dell G15-5525 Laptop, 15.6 Inch, AMD Ryzen 7-6800H, 512 GB SSD, 16 GB RAM, Nvidia RTX 3050 4G, Windows 11, Grey",G15-5525,"https://btech.com/cdn-cgi/image/quality=50,format=auto/media/catalog/product/cache/81fbc52d9c0980ef18507ee8380f863b/d/1/d1af311a11e1a6bed3e375d02463e688835b86f07923a8c3ab1292c8842f0b35.jpeg",43099.0,0.0,0.0,0.0,15.6 Inch,16 GB,NONE,NONE,"AMD Ryzen 7-6800H,",https://btech.com/en/dell-g15-5525-15-6-inch-ryzen-7-6800h-512-ssd-16-ram-nvidia-rtx-3050-4g-win-11.html,Windows 11,512GB,0.0,BTECH
Lenovo,"Lenovo Ideapad 1 Laptop, Intel Celeron N4020, 15.6 Inch FHD, 256GB SSD, 8GB RAM, Intel HD Graphics, Windows 11 - Blue",Ideapad 1,"https://btech.com/cdn-cgi/image/quality=50,format=auto/media/catalog/product/cache/0799860a5482475be817e961d428f0bc/c/0/c0dee88c70bc3ddbfd2bc5354821c9955ef6afc2b5788bf0369dfb69746acbc6.jpeg",9899.0,0.0,0.0,0.0,15.6 Inch,8 GB,NONE,Intel Celeron N4020,"Intel Celeron N4020,",https://btech.com/en/lenovo-ideapad-1-intel-celeron-n4020-15-6-256gb-ssd-8gb-intel-hd-windows-11-blue.html,Windows 11,256 GB,0.0,BTECH
